Angles,,,PercentGaitCycle,VerySlowLB,VerySlowMean,VerySlowUB,SlowLB,SlowMean,SlowUB,FreeLB,FreeMean,FreeUB,FastLB,FastMean,FastUB,VeryFastLB,VeryFastMean,VeryFastUB
Knee,Int/External,Rotation,24,-3.0702,4.431,11.9322,-2.712,4.5895,11.891,-2.8132,4.3293,11.4717,-3.48,4.1621,11.8042,-2.5466,3.6566,9.8599
Knee,Int/External,Rotation,26,-2.8206,4.7371,12.2949,-2.3325,5.0078,12.3482,-2.6124,4.6585,11.9294,-3.2623,4.4837,12.2297,-2.1182,4.0881,10.2944
Knee,Int/External,Rotation,28,-2.5286,5.0413,12.6112,-1.975,5.3698,12.7146,-2.4384,4.9237,12.2858,-3.1676,4.6631,12.4938,-1.8528,4.3901,10.6329
Knee,Int/External,Rotation,30,-2.269,5.3128,12.8947,-1.738,5.6253,12.9887,-2.2709,5.1322,12.5353,-3.1251,4.7535,12.6321,-1.7211,4.57,10.8611
Knee,Int/External,Rotation,32,-2.0595,5.5282,13.116,-1.6043,5.8002,13.2046,-2.1153,5.2925,12.7002,-3.0834,4.8187,12.7209,-1.6296,4.6853,11.0002
Knee,Int/External,Rotation,34,-1.8449,5.7656,13.3761,-1.5129,5.9504,13.4137,-1.9806,5.402,12.7845,-2.9934,4.9068,12.8071,-1.509,4.8123,11.1336
Knee,Int/External,Rotation,36,-1.6214,5.9956,13.6126,-1.4216,6.0961,13.6138,-1.8436,5.4938,12.8311,-2.8144,5.0583,12.931,-1.3403,5.0053,11.3509
Knee,Int/External,Rotation,38,-1.4139,6.212,13.8379,-1.3264,6.2398,13.806,-1.7012,5.6062,12.9135,-2.5167,5.3184,13.1536,-1.096,5.3013,11.6986
Knee,Int/External,Rotation,40,-1.2129,6.4354,14.0838,-1.1799,6.4122,14.0042,-1.4948,5.8049,13.1045,-2.073,5.7335,13.54,-0.7359,5.7105,12.157
Knee,Int/External,Rotation,42,-0.9648,6.7114,14.3877,-0.9906,6.6154,14.2214,-1.1611,6.1546,13.4704,-1.442,6.3375,14.1169,-0.2445,6.2246,12.6936
Knee,Int/External,Rotation,44,-0.6619,7.0484,14.7588,-0.7584,6.8687,14.4957,-0.6539,6.6862,14.0264,-0.6237,7.116,14.8557,0.3145,6.7913,13.2681
Knee,Int/External,Rotation,46,-0.3627,7.3575,15.0777,-0.4528,7.2035,14.8598,-0.0114,7.3376,14.6865,0.2874,7.9752,15.663,0.8184,7.3132,13.808
Knee,Int/External,Rotation,48,-0.0512,7.6723,15.3958,-0.1119,7.5779,15.2677,0.6468,7.9633,15.2798,1.0905,8.7332,16.3758,1.1244,7.6626,14.2008
Knee,Int/External,Rotation,50,0.2806,7.9846,15.6885,0.2001,7.9272,15.6544,1.1359,8.3862,15.6364,1.545,9.1691,16.7932,1.0966,7.6979,14.2991
Knee,Int/External,Rotation,52,0.5376,8.1819,15.8262,0.3738,8.1454,15.9171,1.2523,8.4335,15.6146,1.4665,9.0967,16.7269,0.6617,7.3188,13.9759
Knee,Int/External,Rotation,54,0.6223,8.2108,15.7992,0.2203,8.0258,15.8312,0.7844,7.9301,15.0758,0.8281,8.4439,16.0598,-0.0791,6.5701,13.2193
Knee,Int/External,Rotation,56,0.4227,8.0022,15.5817,-0.4672,7.3456,15.1584,-0.3273,6.8145,13.9563,-0.1592,7.3761,14.9114,-0.8937,5.69,12.2738
Knee,Int/External,Rotation,58,-0.0364,7.5928,15.2219,-1.6224,6.1466,13.9157,-1.7929,5.386,12.5649,-1.0487,6.3928,13.8343,-1.5274,5.0203,11.568
Knee,Int/External,Rotation,60,-0.6286,7.0462,14.7209,-2.8486,4.8321,12.5128,-2.8984,4.3726,11.6437,-1.3829,6.0737,13.5303,-1.8276,4.7877,11.403
Knee,Int/External,Rotation,62,-1.1501,6.485,14.1201,-3.6298,4.0009,11.6316,-3.01,4.3802,11.7704,-1.0506,6.5397,14.1301,-1.8369,4.9551,11.747
Knee,Int/External,Rotation,64,-1.6245,5.9185,13.4615,-3.6903,3.9551,11.6005,-2.286,5.1856,12.6572,-0.4481,7.2945,15.037,-1.7698,5.2721,12.3141
Knee,Int/External,Rotation,66,-2.0697,5.4315,12.9327,-3.3445,4.3175,11.9795,-1.6403,5.9203,13.4808,-0.1529,7.7113,15.5754,-1.8436,5.4633,12.7703
Knee,Int/External,Rotation,68,-2.5778,5.0265,12.6307,-3.2801,4.4468,12.1737,-1.7878,5.9463,13.6803,-0.4486,7.515,15.4786,-2.1363,5.3734,12.8831
Knee,Int/External,Rotation,70,-3.2213,4.6163,12.454,-3.8575,4.0362,11.9298,-2.6755,5.2563,13.1881,-1.2286,6.7863,14.8013,-2.6398,4.9753,12.5905
Knee,Int/External,Rotation,72,-4.0244,4.0343,12.0929,-4.9093,3.1668,11.2429,-3.9221,4.1686,12.2593,-2.2725,5.7324,13.7373,-3.3265,4.3134,11.9532
Knee,Int/External,Rotation,74,-5.0025,3.1959,11.3943,-6.1524,2.0087,10.1698,-5.2352,2.9667,11.1686,-3.4257,4.5259,12.4776,-4.1777,3.4419,11.0615
Knee,Int/External,Rotation,76,-6.032,2.1897,10.4114,-7.441,0.7252,8.8914,-6.5234,1.7589,10.0412,-4.637,3.2487,11.1345,-5.1975,2.4015,10.0005
Knee,Int/External,Rotation,78,-7.1082,1.1517,9.4115,-8.6544,-0.5159,7.6225,-7.7844,0.5644,8.9132,-5.9196,1.9044,9.7284,-6.3862,1.2124,8.811
Knee,Int/External,Rotation,80,-7.9886,0.2581,8.5048,-9.6025,-1.5258,6.5509,-8.965,-0.594,7.777,-7.2908,0.4905,8.2717,-7.6963,-0.0976,7.501
Knee,Int/External,Rotation,82,-8.4879,-0.3519,7.7842,-10.1035,-2.1342,5.835,-9.9263,-1.62,6.6863,-8.6717,-0.9096,6.8525,-9,-1.4527,6.0947
Knee,Int/External,Rotation,84,-8.5794,-0.6054,7.3686,-10.0353,-2.232,5.5713,-10.4811,-2.3473,5.7866,-9.8459,-2.0944,5.6572,-10.1137,-2.6991,4.7156
Knee,Int/External,Rotation,86,-8.2653,-0.5451,7.175,-9.3886,-1.8446,5.6994,-10.4956,-2.6076,5.2805,-10.5658,-2.8152,4.9355,-10.8972,-3.6298,3.6376
Knee,Int/External,Rotation,88,-7.7608,-0.2904,7.18,-8.3636,-1.1545,6.0545,-10.0018,-2.3691,5.2636,-10.7213,-2.9335,4.8543,-11.3715,-4.1135,3.1444
Knee,Int/External,Rotation,90,-7.198,0.0515,7.3009,-7.4536,-0.4676,6.5183,-9.2717,-1.835,5.6017,-10.4359,-2.5746,5.2867,-11.6454,-4.206,3.2334
Knee,Int/External,Rotation,92,-6.8158,0.2695,7.3548,-7.0747,-0.0628,6.949,-8.795,-1.4289,5.9371,-10.0676,-2.1268,5.8139,-11.7343,-4.1372,3.4599
Knee,Int/External,Rotation,94,-6.8339,0.2377,7.3093,-7.3055,-0.0602,7.1851,-8.9244,-1.4729,5.9787,-9.985,-1.9871,6.0108,-11.6582,-4.1109,3.4363
Knee,Int/External,Rotation,96,-7.2007,-0.0027,7.1952,-7.8653,-0.384,7.0972,-9.5048,-1.8818,5.7413,-10.2541,-2.2441,5.7659,-11.5627,-4.1717,3.2192
Knee,Int/External,Rotation,98,-7.4964,-0.204,7.0885,-8.2658,-0.7404,6.785,-9.9639,-2.2332,5.4974,-10.5259,-2.5908,5.3443,-11.4826,-4.1868,3.109
Knee,Int/External,Rotation,100,-7.3507,-0.0818,7.1872,-8.1873,-0.7474,6.6926,-9.7965,-2.1009,5.5946,-10.2899,-2.5021,5.2857,-11.054,-3.8424,3.3693
Ankle,Dorsi/Plantarflexion,0,-9.6723,-2.6018,4.4688,-8.0503,-2.5415,2.9672,-7.6606,-2.0993,3.462,-10.3853,-3.2248,3.9358,-10.5907,-3.0961,4.3985
Ankle,Dorsi/Plantarflexion,2,-10.7549,-4.3257,2.1035,-9.6551,-4.4429,0.7693,-9.0527,-3.8715,1.3097,-11.4106,-4.9075,1.5957,-11.3509,-4.7066,1.9377
Ankle,Dorsi/Plantarflexion,4,-11.6339,-5.6494,0.3351,-11.1506,-6.3115,-1.4724,-10.3302,-5.5515,-0.7728,-11.7393,-6.1716,-0.6039,-11.3666,-5.8609,-0.3552
Ankle,Dorsi/Plantarflexion,6,-11.2718,-5.7026,-0.1334,-10.928,-6.5307,-2.1335,-9.9313,-5.5942,-1.2571,-10.6366,-5.8995,-1.1623,-10.3045,-5.6961,-1.0876
Ankle,Dorsi/Plantarflexion,8,-10.2076,-5.0106,0.1865,-9.6211,-5.4762,-1.3313,-8.165,-4.1218,-0.0785,-8.5358,-4.1688,0.1982,-8.4106,-4.1142,0.1822
Ankle,Dorsi/Plantarflexion,10,-9.0129,-4.0347,0.9434,-8.1127,-3.9842,0.1442,-6.0898,-2.1102,1.8693,-6.2429,-1.8559,2.5311,-6.2561,-1.8386,2.579
Ankle,Dorsi/Plantarflexion,12,-7.7607,-2.9141,1.9325,-6.6774,-2.4755,1.7263,-4.1681,-0.1777,3.8128,-4.1149,0.383,4.8809,-4.1374,0.4663,5.07
Ankle,Dorsi/Plantarflexion,14,-6.4897,-1.7275,3.0348,-5.3552,-1.0678,3.2195,-2.4957,1.4924,5.4804,-2.3406,2.2611,6.8628,-2.3097,2.4472,7.2041
Ankle,Dorsi/Plantarflexion,16,-5.27,-0.5531,4.1638,-4.1313,0.2293,4.5899,-1.0417,2.9183,6.8782,-0.9366,3.7667,8.4699,-0.8695,4.0278,8.925
Ankle,Dorsi/Plantarflexion,18,-4.1549,0.5621,5.2792,-2.9734,1.4344,5.8421,0.2459,4.1474,8.0489,0.1703,4.9753,9.7804,0.2332,5.28,10.3268
Ankle,Dorsi/Plantarflexion,20,-3.1262,1.6118,6.3498,-1.8937,2.5393,6.9723,1.3765,5.1949,9.0133,1.0423,5.9403,10.8383,1.0603,6.2762,11.492
Ankle,Dorsi/Plantarflexion,22,-2.1848,2.5762,7.3372,-0.8709,3.56,7.9909,2.321,6.0675,9.8139,1.695,6.679,11.663,1.6201,7.0311,12.4421
Ankle,Dorsi/Plantarflexion,24,-1.2973,3.4668,8.2309,0.1536,4.5366,8.9195,3.0793,6.7945,10.5098,2.1268,7.206,12.2852,1.9117,7.5366,13.1614
Ankle,Dorsi/Plantarflexion,26,-0.419,4.3083,9.0356,1.1997,5.4931,9.7866,3.7055,7.4275,11.1496,2.3728,7.5612,12.7497,1.9761,7.8081,13.6401
Ankle,Dorsi/Plantarflexion,28,0.4652,5.1271,9.789,2.2627,6.4394,10.616,4.2573,8.01,11.7626,2.5022,7.804,13.1057,1.8844,7.9004,13.9164
Ankle,Dorsi/Plantarflexion,30,1.3496,5.9299,10.5103,3.3118,7.3759,11.44,4.7689,8.5746,12.3803,2.5945,7.9936,13.3927,1.7162,7.8744,14.0326
Ankle,Dorsi/Plantarflexion,32,2.2051,6.7287,11.2523,4.3509,8.3156,12.2803,5.2583,9.1403,13.0224,2.7098,8.171,13.6321,1.5211,7.7735,14.0259
Ankle,Dorsi/Plantarflexion,34,3.0541,7.5485,12.043,5.3726,9.2503,13.128,5.7019,9.6877,13.6735,2.8616,8.3458,13.8301,1.3327,7.6127,13.8928
Ankle,Dorsi/Plantarflexion,36,3.9181,8.3712,12.8244,6.341,10.1487,13.9564,6.096,10.2104,14.3249,3.0344,8.5195,14.0047,1.1508,7.3893,13.6279
Ankle,Dorsi/Plantarflexion,38,4.7802,9.1885,13.5969,7.2402,10.9963,14.7523,6.4382,10.697,14.9559,3.1907,8.6934,14.196,0.9165,7.083,13.2494
Ankle,Dorsi/Plantarflexion,40,5.6449,10.0117,14.3785,8.0719,11.7959,15.52,6.7443,11.1465,15.5487,3.2787,8.8469,14.4151,0.512,6.6511,12.7902
Ankle,Dorsi/Plantarflexion,42,6.5072,10.8118,15.1164,8.8103,12.526,16.2416,6.9868,11.535,16.0832,3.2263,8.9234,14.6205,-0.213,6.0213,12.2556
Ankle,Dorsi/Plantarflexion,44,7.3183,11.5667,15.8152,9.4139,13.1453,16.8768,7.0914,11.8077,16.5239,2.9341,8.8184,14.7027,-1.4408,5.0757,11.5923
Ankle,Dorsi/Plantarflexion,46,8.0641,12.2345,16.4049,9.8208,13.5923,17.3638,6.9166,11.8397,16.7628,2.2337,8.3671,14.5006,-3.3862,3.6436,10.6734
Ankle,Dorsi/Plantarflexion,48,8.6638,12.7708,16.8778,9.9257,13.7803,17.6348,6.2529,11.4516,16.6502,0.8657,7.3379,13.8102,-6.2454,1.5144,9.2742
Ankle,Dorsi/Plantarflexion,50,9.0244,13.1056,17.1868,9.5487,13.5747,17.6006,4.805,10.404,16.0029,-1.5486,5.4214,12.3914,-10.0925,-1.5315,7.0295
Ankle,Dorsi/Plantarflexion,52,8.8931,13.0919,17.2908,8.38,12.7698,17.1597,2.1394,8.3742,14.609,-5.4935,2.2339,9.9613,-14.8162,-5.6365,3.5432
Ankle,Dorsi/Plantarflexion,54,7.9273,12.5738,17.2203,5.9444,11.049,16.1537,-2.2331,4.9455,12.1241,-11.2661,-2.538,6.19,-19.9941,-10.6231,-1.2521
Ankle,Dorsi/Plantarflexion,56,5.8293,11.3984,16.9676,1.7898,8.062,14.3343,-8.5552,-0.227,8.1013,-18.385,-8.7483,0.8884,-24.8358,-15.7632,-6.6906
Ankle,Dorsi/Plantarflexion,58,2.6525,9.5253,16.3981,-4.1558,3.5589,11.2736,-16.1967,-6.9215,2.3537,-25.2328,-15.2855,-5.3382,-28.5019,-19.866,-11.23
Ankle,Dorsi/Plantarflexion,60,-1.097,6.9832,15.0634,-11.1744,-2.2651,6.6442,-23.2653,-13.7781,-4.2909,-29.7579,-20.2244,-10.6908,-30.3056,-21.8534,-13.4012
Ankle,Dorsi/Plantarflexion,62,-5.1072,3.9177,12.9425,-17.4928,-8.2361,1.0207,-27.6413,-18.5495,-9.4578,-30.9314,-22.0458,-13.1603,-29.9631,-21.4593,-12.9555
Ankle,Dorsi/Plantarflexion,64,-9.0397,0.638,10.3156,-21.2814,-12.4172,-3.553,-28.6219,-19.785,-10.9481,-29.2302,-20.8154,-12.4005,-27.7946,-19.2629,-10.7312
Ankle,Dorsi/Plantarflexion,66,-12.0842,-2.143,7.7982,-22.2177,-13.5643,-4.911,-26.6834,-17.9964,-9.3094,-25.7958,-17.774,-9.7521,-24.4702,-16.0942,-7.7181
Ankle,Dorsi/Plantarflexion,68,-13.8754,-3.8483,6.1788,-20.6217,-11.9887,-3.3557,-22.9372,-14.7363,-6.5353,-21.7604,-14.1642,-6.5679,-20.6428,-12.5841,-4.5253
Ankle,Dorsi/Plantarflexion,70,-14.2136,-4.2679,5.6777,-17.0876,-8.9337,-0.7798,-18.6699,-11.1944,-3.7188,-17.8216,-10.6361,-3.4506,-16.7524,-9.0843,-1.4163
Ankle,Dorsi/Plantarflexion,72,-13.5123,-3.5857,6.341,-12.8821,-5.5539,1.7743,-14.6514,-7.8656,-1.0798,-14.2365,-7.405,-0.5734,-13.0573,-5.8138,1.4296
Ankle,Dorsi/Plantarflexion,74,-12.0413,-2.165,7.7113,-8.9792,-2.4803,4.0186,-11.11,-4.8896,1.3308,-11.0851,-4.5631,1.9588,-9.7349,-2.9449,3.8451
Ankle,Dorsi/Plantarflexion,76,-10.1845,-0.4704,9.2437,-5.747,0.0441,5.8352,-8.0912,-2.3601,3.371,-8.4458,-2.1909,4.0641,-6.9095,-0.5787,5.7521
Ankle,Dorsi/Plantarflexion,78,-7.9425,1.2622,10.4669,-3.2666,1.9364,7.1393,-5.6277,-0.3405,4.9468,-6.3629,-0.334,5.6949,-4.6584,1.2424,7.1433
Ankle,Dorsi/Plantarflexion,80,-5.3809,2.8867,11.1544,-1.5196,3.1861,7.8918,-3.7316,1.1467,6.0251,-4.8302,1.0045,6.8392,-2.9851,2.5299,8.0448
Ankle,Dorsi/Plantarflexion,82,-3.1754,4.1501,11.4756,-0.5001,3.8146,8.1293,-2.4019,2.0982,6.5983,-3.8218,1.8408,7.5035,-1.8619,3.3089,8.4797
Ankle,Dorsi/Plantarflexion,84,-1.5593,4.84,11.2393,-0.2578,3.8227,7.9033,-1.6995,2.5014,6.7024,-3.3553,2.1807,7.7167,-1.3042,3.5756,8.4553
Ankle,Dorsi/Plantarflexion,86,-0.9498,4.8219,10.5935,-0.8518,3.2171,7.286,-1.6964,2.3664,6.4292,-3.4558,2.0378,7.5315,-1.3823,3.3426,8.0675
Ankle,Dorsi/Plantarflexion,88,-1.8284,4.0277,9.8839,-2.1662,2.1413,6.4488,-2.3519,1.7862,5.9243,-4.1078,1.4833,7.0745,-2.1714,2.6703,7.5119
Ankle,Dorsi/Plantarflexion,90,-3.4779,2.6822,8.8423,-3.8406,0.8743,5.5892,-3.4282,0.9657,5.3596,-5.2235,0.6478,6.519,-3.6129,1.6862,6.9854
Ankle,Dorsi/Plantarflexion,92,-5.4506,1.1248,7.7002,-5.4375,-0.2884,4.8606,-4.609,0.1152,4.8393,-6.5993,-0.2906,6.0181,-5.4255,0.5655,6.5566
Ankle,Dorsi/Plantarflexion,94,-7.3394,-0.2702,6.7991,-6.5929,-1.1327,4.3275,-5.6503,-0.5949,4.4604,-7.9402,-1.1407,5.6589,-7.2437,-0.5197,6.2044
Ankle,Dorsi/Plantarflexion,96,-8.7231,-1.2656,6.1919,-7.1518,-1.5751,4.0017,-6.4203,-1.0771,4.2661,-9.0333,-1.8071,5.4192,-8.8332,-1.5092,5.8148
Ankle,Dorsi/Plantarflexion,98,-9.6823,-1.9111,5.86,-7.4063,-1.8031,3.8,-6.9556,-1.4488,4.0579,-9.9005,-2.4635,4.9735,-10.1904,-2.5662,5.0579
Ankle,Dorsi/Plantarflexion,100,-10.4828,-2.8198,4.8432,-8.124,-2.5666,2.9909,-7.758,-2.32,3.118,-10.8395,-3.5984,3.6427,-11.3465,-3.9981,3.3504
Foot,Int/External,Progression,0,-15.2794,-6.7937,1.6921,-15.3254,-8.0663,-0.8072,-14.6541,-8.2396,-1.825,-14.0842,-7.5,-0.9159,-14.5187,-7.3921,-0.2654
Foot,Int/External,Progression,2,-14.6525,-6.1673,2.3179,-14.6857,-7.4868,-0.2878,-13.789,-7.4458,-1.1026,-13.1098,-6.7183,-0.3268,-13.6354,-6.5239,0.5876
Foot,Int/External,Progression,4,-14.2154,-5.697,2.8215,-13.9137,-6.63,0.6537,-12.5799,-6.254,0.0718,-11.8729,-5.653,0.5669,-12.6886,-5.638,1.4126
Foot,Int/External,Progression,6,-13.8413,-5.3097,3.2219,-13.1752,-5.7956,1.5839,-11.5144,-5.1531,1.2081,-10.8405,-4.719,1.4024,-11.9211,-4.9263,2.0685
Foot,Int/External,Progression,8,-13.6516,-5.1061,3.4395,-12.7163,-5.3207,2.0748,-10.9928,-4.5692,1.8543,-10.3299,-4.2196,1.8907,-11.5271,-4.5358,2.4555
Foot,Int/External,Progression,10,-13.478,-4.9492,3.5797,-12.5249,-5.1302,2.2645,-10.9018,-4.4143,2.0731,-10.232,-4.0853,2.0614,-11.4517,-4.4267,2.5984
Foot,Int/External,Progression,12,-13.3753,-4.8687,3.6379,-12.4923,-5.0735,2.3454,-11.0079,-4.4444,2.119,-10.3348,-4.1336,2.0676,-11.5332,-4.4647,2.6037
Foot,Int/External,Progression,14,-13.3545,-4.8428,3.6688,-12.5466,-5.0934,2.3597,-11.1524,-4.5183,2.1157,-10.5014,-4.2324,2.0366,-11.679,-4.5472,2.5845
Foot,Int/External,Progression,16,-13.3882,-4.8461,3.696,-12.6528,-5.163,2.3268,-11.2825,-4.5918,2.0989,-10.656,-4.3173,2.0215,-11.8186,-4.6053,2.608
Foot,Int/External,Progression,18,-13.4638,-4.8676,3.7285,-12.7937,-5.2713,2.2511,-11.4133,-4.6738,2.0656,-10.79,-4.3863,2.0175,-11.9299,-4.6256,2.6787
Foot,Int/External,Progression,20,-13.5534,-4.9172,3.719,-12.9653,-5.4184,2.1285,-11.5742,-4.7896,1.995,-10.9215,-4.4609,1.9997,-12.0222,-4.624,2.7743
Foot,Int/External,Progression,22,-13.6649,-4.9952,3.6745,-13.1704,-5.6017,1.967,-11.7679,-4.9436,1.8807,-11.0766,-4.5652,1.9461,-12.1216,-4.6284,2.8648
Foot,Int/External,Progression,24,-13.836,-5.1044,3.6272,-13.4104,-5.8116,1.7873,-11.9936,-5.1321,1.7295,-11.2802,-4.7197,1.8407,-12.2624,-4.6722,2.9181
Foot,Int/External,Progression,26,-14.0193,-5.233,3.5534,-13.6695,-6.0364,1.5968,-12.2467,-5.3532,1.5404,-11.5567,-4.9488,1.6591,-12.4786,-4.7898,2.8991
Foot,Int/External,Progression,28,-14.2229,-5.3923,3.4383,-13.9392,-6.2756,1.388,-12.5368,-5.6189,1.299,-11.9271,-5.273,1.3811,-12.7913,-5.0066,2.7781
Foot,Int/External,Progression,30,-14.4322,-5.5607,3.3107,-14.2234,-6.533,1.1574,-12.8722,-5.9354,1.0015,-12.3947,-5.6936,1.0076,-13.207,-5.3338,2.5393
Foot,Int/External,Progression,32,-14.6345,-5.7367,3.161,-14.5017,-6.7906,0.9206,-13.2475,-6.2908,0.666,-12.9478,-6.193,0.5618,-13.711,-5.7602,2.1906
Foot,Int/External,Progression,34,-14.8256,-5.9116,3.0023,-14.774,-7.0378,0.6984,-13.6574,-6.6702,0.3171,-13.5662,-6.7458,0.0746,-14.2748,-6.2576,1.7597
Foot,Int/External,Progression,36,-15.0415,-6.0936,2.8543,-15.0551,-7.2844,0.4863,-14.087,-7.0574,-0.0279,-14.2083,-7.3114,-0.4145,-14.8579,-6.7851,1.2877
Foot,Int/External,Progression,38,-15.2521,-6.2661,2.7199,-15.3393,-7.5289,0.2814,-14.4987,-7.4262,-0.3537,-14.8089,-7.827,-0.845,-15.3943,-7.2804,0.8335
Foot,Int/External,Progression,40,-15.4613,-6.4425,2.5764,-15.6114,-7.7607,0.0901,-14.8468,-7.7368,-0.6267,-15.2842,-8.2095,-1.1348,-15.8178,-7.6691,0.4795
Foot,Int/External,Progression,42,-15.6747,-6.6122,2.4503,-15.8671,-7.9706,-0.0741,-15.0637,-7.9185,-0.7734,-15.5441,-8.3743,-1.2044,-16.0814,-7.8876,0.3062
Foot,Int/External,Progression,44,-15.8961,-6.7809,2.3344,-16.0638,-8.1113,-0.1588,-15.0625,-7.886,-0.7095,-15.5118,-8.2531,-0.9944,-16.1497,-7.8872,0.3752
Foot,Int/External,Progression,46,-16.1129,-6.9375,2.2379,-16.167,-8.1435,-0.1199,-14.8132,-7.6049,-0.3967,-15.1431,-7.8129,-0.4826,-16.0033,-7.6447,0.714
Foot,Int/External,Progression,48,-16.2721,-7.0489,2.1744,-16.1601,-8.0486,0.0628,-14.3521,-7.1001,0.152,-14.4448,-7.0682,0.3085,-15.6337,-7.1579,1.3178
Foot,Int/External,Progression,50,-16.3703,-7.1095,2.1512,-16.0238,-7.8124,0.3989,-13.7172,-6.4139,0.8895,-13.4719,-6.0729,1.3261,-15.0454,-6.4488,2.1477
Foot,Int/External,Progression,52,-16.4009,-7.0825,2.2359,-15.7209,-7.4172,0.8864,-12.9245,-5.571,1.7824,-12.2951,-4.8771,2.5409,-14.2629,-5.5718,3.1192
Foot,Int/External,Progression,54,-16.3357,-6.9544,2.4268,-15.2594,-6.8638,1.5317,-11.994,-4.5901,2.8138,-10.9995,-3.5304,3.9387,-13.3497,-4.6418,4.066
Foot,Int/External,Progression,56,-16.183,-6.7202,2.7426,-14.6684,-6.1634,2.3416,-10.9633,-3.4934,3.9764,-9.7396,-2.1676,5.4045,-12.4923,-3.8794,4.7335
Foot,Int/External,Progression,58,-15.9728,-6.3921,3.1887,-13.9845,-5.338,3.3085,-9.9681,-2.3762,5.2158,-8.7929,-1.0955,6.6018,-11.9768,-3.549,4.8787
Foot,Int/External,Progression,60,-15.7507,-6.0165,3.7177,-13.3271,-4.4799,4.3673,-9.3773,-1.5495,6.2784,-8.5442,-0.7367,7.0708,-12.0824,-3.8228,4.4367
Foot,Int/External,Progression,62,-15.5851,-5.6571,4.271,-12.9941,-3.8894,5.2152,-9.7497,-1.5201,6.7096,-9.2955,-1.3597,6.5761,-12.9224,-4.6653,3.5919
Foot,Int/External,Progression,64,-15.7042,-5.4826,4.7391,-13.4498,-4.0485,5.3528,-11.3309,-2.5771,6.1767,-11.0186,-2.8613,5.296,-14.3604,-5.8702,2.62
Foot,Int/External,Progression,66,-16.4661,-5.7189,5.0283,-14.8822,-5.2465,4.3891,-13.6832,-4.4894,4.7044,-13.275,-4.8232,3.6287,-16.1145,-7.2151,1.6844
Foot,Int/External,Progression,68,-17.954,-6.4918,4.9703,-16.8751,-7.2466,2.3818,-16.0267,-6.6744,2.6779,-15.5024,-6.7954,1.9117,-17.8738,-8.5561,0.7615
Foot,Int/External,Progression,70,-19.8347,-7.7932,4.2483,-18.8305,-9.4848,-0.1392,-17.8649,-8.6451,0.5746,-17.3221,-8.513,0.2961,-19.4097,-9.8361,-0.2625
Foot,Int/External,Progression,72,-21.7761,-9.4097,2.9567,-20.3903,-11.4673,-2.5443,-19.1092,-10.221,-1.3329,-18.6255,-9.9209,-1.2163,-20.6443,-11.0464,-1.4486
Foot,Int/External,Progression,74,-23.5625,-11.1031,1.3562,-21.5171,-12.9863,-4.4555,-19.8901,-11.4394,-2.9887,-19.4685,-11.0708,-2.673,-21.6155,-12.1806,-2.7457
Foot,Int/External,Progression,76,-24.8529,-12.5927,-0.3325,-22.2839,-14.0644,-5.8449,-20.3871,-12.4067,-4.4263,-19.9714,-12.0201,-4.0688,-22.3906,-13.2109,-4.0313
Foot,Int/External,Progression,78,-25.6373,-13.7698,-1.9024,-22.779,-14.7789,-6.7788,-20.7302,-13.1969,-5.6635,-20.2637,-12.7914,-5.3191,-22.9956,-14.083,-5.1704
Foot,Int/External,Progression,80,-25.9126,-14.5781,-3.2436,-23.0262,-15.1371,-7.2481,-20.9696,-13.8084,-6.6472,-20.4354,-13.3625,-6.2896,-23.3831,-14.7158,-6.0485
Foot,Int/External,Progression,82,-25.6117,-14.7935,-3.9754,-22.9343,-15.057,-7.1797,-21.0516,-14.1574,-7.2632,-20.4947,-13.67,-6.8453,-23.4737,-15.0166,-6.5595
Foot,Int/External,Progression,84,-24.7538,-14.4235,-4.0932,-22.3708,-14.4679,-6.5649,-20.879,-14.1322,-7.3854,-20.3809,-13.6378,-6.8947,-23.1777,-14.8933,-6.609
Foot,Int/External,Progression,86,-23.4172,-13.5966,-3.7759,-21.3375,-13.4289,-5.5204,-20.4104,-13.6923,-6.9742,-20.0123,-13.2171,-6.4219,-22.4326,-14.2947,-6.1568
Foot,Int/External,Progression,88,-21.7534,-12.4423,-3.1312,-19.9801,-12.1195,-4.2589,-19.6686,-12.8895,-6.1105,-19.3438,-12.4297,-5.5156,-21.2431,-13.2504,-5.2577
Foot,Int/External,Progression,90,-19.9467,-11.097,-2.2473,-18.5619,-10.7943,-3.0268,-18.7371,-11.8596,-4.9821,-18.4167,-11.391,-4.3653,-19.7179,-11.9036,-4.0894
Foot,Int/External,Progression,92,-18.3121,-9.8244,-1.3366,-17.3838,-9.6988,-2.0138,-17.7692,-10.8054,-3.8417,-17.3807,-10.2983,-3.2159,-18.0815,-10.4821,-2.8827
Foot,Int/External,Progression,94,-17.1188,-8.8592,-0.5995,-16.616,-8.986,-1.3559,-16.9171,-9.9381,-2.959,-16.4111,-9.3527,-2.2942,-16.6077,-9.2163,-1.8248
Foot,Int/External,Progression,96,-16.4153,-8.2156,-0.016,-16.2027,-8.6521,-1.1015,-16.2217,-9.3435,-2.4652,-15.5911,-8.6423,-1.6935,-15.4708,-8.2228,-0.9748
